Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
6,6,30/10/2021,24-003,CHI,,UTA,1,33:13:00,4,11,0.364,1,6,0.167,2,2,1,1,4,5,2,4,0,4,2,11,7.4,10
7,7,01/11/2021,24-005,CHI,@,BOS,1,32:24:00,4,10,0.4,4,6,0.667,0,0,,0,6,6,4,1,0,3,2,12,8.4,-2
8,8,03/11/2021,24-007,CHI,@,PHI,1,32:50:00,5,11,0.455,3,6,0.5,0,0,,1,4,5,5,3,1,5,4,13,9.8,5
9,9,06/11/2021,24-010,CHI,,PHI,1,38:00:00,3,9,0.333,2,5,0.4,0,0,,1,4,5,5,1,0,2,4,8,5.7,-3
10,10,08/11/2021,24-012,CHI,,BRK,1,30:17:00,4,12,0.333,3,7,0.429,0,0,,1,3,4,3,0,0,0,2,11,7.1,13
11,11,10/11/2021,24-014,CHI,,DAL,1,38:38:00,7,14,0.5,7,10,0.7,0,0,,0,6,6,6,1,0,0,2,21,20.2,21
12,12,12/11/2021,24-016,CHI,@,GSW,1,36:40:00,2,11,0.182,1,7,0.143,0,0,,0,3,3,3,4,1,2,0,5,3.8,-18
13,13,14/11/2021,24-018,CHI,@,LAC,1,33:55:00,4,14,0.286,2,6,0.333,0,0,,1,4,5,3,3,0,2,4,10,5.2,7
14,14,15/11/2021,24-019,CHI,@,LAL,1,37:35:00,10,13,0.769,7,10,0.7,0,0,,2,5,7,8,2,0,4,2,27,27.6,25
15,15,17/11/2021,24-021,CHI,@,POR,1,37:22:00,7,13,0.538,3,5,0.6,0,0,,1,3,4,4,2,2,1,5,17,15.5,-10
16,16,19/11/2021,24-023,CHI,@,DEN,1,37:53:00,3,9,0.333,1,6,0.167,0,0,,0,3,3,6,1,0,1,1,7,6.6,6
17,17,21/11/2021,24-025,CHI,,NYK,1,35:34:00,4,11,0.364,3,7,0.429,0,0,,3,3,6,5,1,0,2,4,11,8.8,6
18,18,22/11/2021,24-026,CHI,,IND,1,25:06:00,0,7,0,0,4,0,0,0,,0,5,5,2,0,1,1,1,0,-2.7,-32
19,19,24/11/2021,24-028,CHI,@,HOU,1,37:11:00,7,11,0.636,5,7,0.714,0,0,,0,5,5,5,2,2,3,4,19,17.9,-5
20,20,26/11/2021,24-030,CHI,@,ORL,1,31:23:00,4,7,0.571,4,7,0.571,1,2,0.5,0,4,4,6,5,0,3,2,13,15.9,22
21,21,27/11/2021,24-031,CHI,,MIA,1,36:42:00,4,12,0.333,3,11,0.273,0,0,,1,10,11,6,1,0,4,4,11,7.5,-1
22,22,29/11/2021,24-033,CHI,,CHO,1,32:38:00,6,8,0.75,4,5,0.8,0,0,,0,1,1,8,1,1,2,4,16,16.8,6
23,23,02/12/2021,24-036,CHI,@,NYK,1,34:01:00,3,14,0.214,2,10,0.2,0,0,,1,4,5,6,0,3,2,4,8,4,-9
24,24,04/12/2021,24-038,CHI,@,BRK,1,39:52:00,3,10,0.3,2,7,0.286,0,0,,2,8,10,7,2,3,3,1,8,11.6,0
25,25,06/12/2021,24-040,CHI,,DEN,1,39:40:00,7,15,0.467,4,8,0.5,2,3,0.667,5,5,10,4,0,4,2,1,20,20.1,16
26,26,08/12/2021,24-042,CHI,@,CLE,1,39:22:00,6,12,0.5,4,9,0.444,3,3,1,1,3,4,7,3,0,5,0,19,17.5,-16
27,27,11/12/2021,24-045,CHI,@,MIA,1,39:48:00,5,15,0.333,4,12,0.333,1,3,0.333,1,4,5,3,1,1,5,1,15,6,-20
28,28,19/12/2021,24-053,CHI,,LAL,1,38:04:00,7,15,0.467,3,9,0.333,2,2,1,1,3,4,4,1,1,1,3,19,15.2,9
29,29,20/12/2021,24-054,CHI,,HOU,1,34:56:00,6,12,0.5,4,9,0.444,3,3,1,0,5,5,8,5,1,2,4,19,22.2,17
30,,26/12/2021,24-060,CHI,,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,,27/12/2021,24-061,CHI,@,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,,29/12/2021,24-063,CHI,,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,,31/12/2021,24-065,CHI,@,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,,01/01/2022,24-066,CHI,@,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,30,03/01/2022,24-068,CHI,,ORL,1,32:11:00,1,8,0.125,1,7,0.143,0,0,,1,6,7,7,3,0,2,2,3,5.4,3
36,31,07/01/2022,24-072,CHI,,WAS,1,34:45:00,6,11,0.545,6,11,0.545,0,0,,1,4,5,6,2,0,1,1,18,19.4,-3
37,32,09/01/2022,24-074,CHI,@,DAL,1,32:17:00,3,7,0.429,3,6,0.5,0,0,,1,5,6,5,3,0,1,4,9,11.4,-18
38,33,11/01/2022,24-076,CHI,,DET,1,27:16:00,6,9,0.667,4,7,0.571,2,3,0.667,1,5,6,5,3,1,1,3,18,20.9,39
39,34,12/01/2022,24-077,CHI,,BRK,1,31:33:00,3,6,0.5,2,4,0.5,1,2,0.5,2,5,7,7,1,1,1,2,9,13.3,-14
40,35,14/01/2022,24-079,CHI,,GSW,1,23:36,5,12,0.417,4,10,0.4,1,1,1,1,1,2,3,0,0,5,3,15,5.5,-22
41,,15/01/2022,24-080,CHI,@,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,17/01/2022,24-082,CHI,@,MEM,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
43,,19/01/2022,24-084,CHI,,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,,21/01/2022,24-086,CHI,@,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,23/01/2022,24-088,CHI,@,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,24/01/2022,24-089,CHI,@,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,26/01/2022,24-091,CHI,,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,28/01/2022,24-093,CHI,@,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,,30/01/2022,24-095,CHI,,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,01/02/2022,24-097,CHI,,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,03/02/2022,24-099,CHI,@,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,04/02/2022,24-100,CHI,@,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,06/02/2022,24-102,CHI,,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,,07/02/2022,24-103,CHI,,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,09/02/2022,24-105,CHI,@,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,11/02/2022,24-107,CHI,,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,,12/02/2022,24-108,CHI,,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,14/02/2022,24-110,CHI,,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,16/02/2022,24-112,CHI,,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,,24/02/2022,24-120,CHI,,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,,26/02/2022,24-122,CHI,,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,28/02/2022,24-124,CHI,@,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,03/03/2022,24-127,CHI,@,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,04/03/2022,24-128,CHI,,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,,07/03/2022,24-131,CHI,@,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,,09/03/2022,24-133,CHI,@,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,,12/03/2022,24-136,CHI,,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,,14/03/2022,24-138,CHI,@,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,,16/03/2022,24-140,CHI,@,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,,18/03/2022,24-142,CHI,@,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,,21/03/2022,24-145,CHI,,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
72,,22/03/2022,24-146,CHI,@,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,,24/03/2022,24-148,CHI,@,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,,26/03/2022,24-150,CHI,@,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,,28/03/2022,24-152,CHI,@,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,,29/03/2022,24-153,CHI,@,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,,31/03/2022,24-155,CHI,,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,,02/04/2022,24-157,CHI,,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,,05/04/2022,24-160,CHI,,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
80,,06/04/2022,24-161,CHI,,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
81,,08/04/2022,24-163,CHI,,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
82,,10/04/2022,24-165,CHI,@,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
